INDICATOR;Indicator;Code;Country;Year;Time;Value;Flag Codes;Flags
GERD;GERD as a percentage of GDP;SAU;Saudi Arabia;2013;2013;0.81516;;
GERD;GERD as a percentage of GDP;SAU;Saudi Arabia;2020;2020;0.52232;;
GERD;GERD as a percentage of GDP;SYC;Seychelles;2001;2001;0.42525;;
GERD;GERD as a percentage of GDP;SYC;Seychelles;2002;2002;0.40707;;
GERD;GERD as a percentage of GDP;SYC;Seychelles;2003;2003;0.41183;;
GERD;GERD as a percentage of GDP;SYC;Seychelles;2004;2004;0.34658;;
GERD;GERD as a percentage of GDP;SYC;Seychelles;2005;2005;0.30209;;
GERD;GERD as a percentage of GDP;SYC;Seychelles;2016;2016;0.22175;;
GERD;GERD as a percentage of GDP;SGP;Singapore;2000;2000;1.81699;;
GERD;GERD as a percentage of GDP;SGP;Singapore;2001;2001;2.0093;;
GERD;GERD as a percentage of GDP;SGP;Singapore;2002;2002;2.03282;;
GERD;GERD as a percentage of GDP;SGP;Singapore;2003;2003;1.99679;;
GERD;GERD as a percentage of GDP;SGP;Singapore;2004;2004;2.07859;;
GERD;GERD as a percentage of GDP;SGP;Singapore;2005;2005;2.14806;;
GERD;GERD as a percentage of GDP;SGP;Singapore;2006;2006;2.11656;;
GERD;GERD as a percentage of GDP;SGP;Singapore;2007;2007;2.31986;;
GERD;GERD as a percentage of GDP;SGP;Singapore;2008;2008;2.59674;;
GERD;GERD as a percentage of GDP;SGP;Singapore;2009;2009;2.1279;;
GERD;GERD as a percentage of GDP;SGP;Singapore;2010;2010;1.92918;;
GERD;GERD as a percentage of GDP;SGP;Singapore;2011;2011;2.06955;;
GERD;GERD as a percentage of GDP;SGP;Singapore;2012;2012;1.91833;;
GERD;GERD as a percentage of GDP;SGP;Singapore;2013;2013;1.92104;;
GERD;GERD as a percentage of GDP;SGP;Singapore;2014;2014;2.08228;;
GERD;GERD as a percentage of GDP;SGP;Singapore;2015;2015;2.17445;;
GERD;GERD as a percentage of GDP;SGP;Singapore;2016;2016;2.07471;;
GERD;GERD as a percentage of GDP;SGP;Singapore;2017;2017;1.89872;;
GERD;GERD as a percentage of GDP;SGP;Singapore;2018;2018;1.81391;;
GERD;GERD as a percentage of GDP;SGP;Singapore;2019;2019;1.89064;;
GERD;GERD as a percentage of GDP;SVN;Slovenia;2000;2000;1.35982;;
GERD;GERD as a percentage of GDP;SVN;Slovenia;2001;2001;1.46767;;
GERD;GERD as a percentage of GDP;SVN;Slovenia;2002;2002;1.44325;;
GERD;GERD as a percentage of GDP;SVN;Slovenia;2003;2003;1.24791;;
GERD;GERD as a percentage of GDP;SVN;Slovenia;2004;2004;1.37026;;
GERD;GERD as a percentage of GDP;SVN;Slovenia;2005;2005;1.41778;;
GERD;GERD as a percentage of GDP;SVN;Slovenia;2006;2006;1.53705;;
GERD;GERD as a percentage of GDP;SVN;Slovenia;2007;2007;1.42703;;
GERD;GERD as a percentage of GDP;SVN;Slovenia;2008;2008;1.62673;;
GERD;GERD as a percentage of GDP;SVN;Slovenia;2009;2009;1.81184;;
GERD;GERD as a percentage of GDP;SVN;Slovenia;2010;2010;2.05133;;
GERD;GERD as a percentage of GDP;SVN;Slovenia;2011;2011;2.41297;;
GERD;GERD as a percentage of GDP;SVN;Slovenia;2012;2012;2.56061;;
GERD;GERD as a percentage of GDP;SVN;Slovenia;2013;2013;2.56487;;
GERD;GERD as a percentage of GDP;SVN;Slovenia;2014;2014;2.36548;;
GERD;GERD as a percentage of GDP;SVN;Slovenia;2015;2015;2.19565;;
GERD;GERD as a percentage of GDP;SVN;Slovenia;2016;2016;2.00764;;
GERD;GERD as a percentage of GDP;SVN;Slovenia;2017;2017;1.8653;;
GERD;GERD as a percentage of GDP;SVN;Slovenia;2018;2018;1.94645;;
GERD;GERD as a percentage of GDP;SVN;Slovenia;2019;2019;2.04704;;
GERD;GERD as a percentage of GDP;SVN;Slovenia;2020;2020;2.14735;;
GERD;GERD as a percentage of GDP;ZAF;South Africa;2001;2001;0.64224;;
GERD;GERD as a percentage of GDP;ZAF;South Africa;2003;2003;0.6765;;
GERD;GERD as a percentage of GDP;ZAF;South Africa;2004;2004;0.72681;;
GERD;GERD as a percentage of GDP;ZAF;South Africa;2005;2005;0.77024;;
GERD;GERD as a percentage of GDP;ZAF;South Africa;2006;2006;0.80291;;
GERD;GERD as a percentage of GDP;ZAF;South Africa;2007;2007;0.79364;;
GERD;GERD as a percentage of GDP;ZAF;South Africa;2008;2008;0.80567;;
GERD;GERD as a percentage of GDP;ZAF;South Africa;2009;2009;0.74993;;
GERD;GERD as a percentage of GDP;ZAF;South Africa;2010;2010;0.66284;;
GERD;GERD as a percentage of GDP;ZAF;South Africa;2011;2011;0.66753;;
GERD;GERD as a percentage of GDP;ZAF;South Africa;2012;2012;0.66934;;
GERD;GERD as a percentage of GDP;ZAF;South Africa;2013;2013;0.6633;;
GERD;GERD as a percentage of GDP;ZAF;South Africa;2014;2014;0.70987;;
GERD;GERD as a percentage of GDP;ZAF;South Africa;2015;2015;0.73147;;
GERD;GERD as a percentage of GDP;ZAF;South Africa;2016;2016;0.74992;;
GERD;GERD as a percentage of GDP;ZAF;South Africa;2017;2017;0.76257;;
GERD;GERD as a percentage of GDP;ZAF;South Africa;2018;2018;0.68657;;
GERD;GERD as a percentage of GDP;ZAF;South Africa;2019;2019;0.61525;;
GERD;GERD as a percentage of GDP;LKA;Sri Lanka;2000;2000;0.14392;+;National Estimation
GERD;GERD as a percentage of GDP;LKA;Sri Lanka;2004;2004;0.1821;;
GERD;GERD as a percentage of GDP;LKA;Sri Lanka;2006;2006;0.1742;;
GERD;GERD as a percentage of GDP;LKA;Sri Lanka;2008;2008;0.11444;;
GERD;GERD as a percentage of GDP;LKA;Sri Lanka;2010;2010;0.13687;;
GERD;GERD as a percentage of GDP;LKA;Sri Lanka;2013;2013;0.10081;;
GERD;GERD as a percentage of GDP;LKA;Sri Lanka;2014;2014;0.09989;;
GERD;GERD as a percentage of GDP;LKA;Sri Lanka;2015;2015;0.10871;;
GERD;GERD as a percentage of GDP;LKA;Sri Lanka;2016;2016;0.12854;;
GERD;GERD as a percentage of GDP;LKA;Sri Lanka;2017;2017;0.12758;;
GERD;GERD as a percentage of GDP;LKA;Sri Lanka;2018;2018;0.12836;;
GERD;GERD as a percentage of GDP;SDN;Sudan;2000;2000;0.47277;+;National Estimation
GERD;GERD as a percentage of GDP;SDN;Sudan;2001;2001;0.37483;+;National Estimation
GERD;GERD as a percentage of GDP;SDN;Sudan;2002;2002;0.32247;+;National Estimation
GERD;GERD as a percentage of GDP;SDN;Sudan;2003;2003;0.2808;+;National Estimation
GERD;GERD as a percentage of GDP;SDN;Sudan;2004;2004;0.23825;+;National Estimation
GERD;GERD as a percentage of GDP;SDN;Sudan;2005;2005;0.225;+;National Estimation
GERD;GERD as a percentage of GDP;TJK;Tajikistan;2001;2001;0.08953;;
GERD;GERD as a percentage of GDP;TJK;Tajikistan;2002;2002;0.07068;;
GERD;GERD as a percentage of GDP;TJK;Tajikistan;2003;2003;0.06885;;
GERD;GERD as a percentage of GDP;TJK;Tajikistan;2004;2004;0.06697;;
GERD;GERD as a percentage of GDP;TJK;Tajikistan;2005;2005;0.0957;;
GERD;GERD as a percentage of GDP;TJK;Tajikistan;2006;2006;0.10732;;
GERD;GERD as a percentage of GDP;TJK;Tajikistan;2007;2007;0.06778;;
GERD;GERD as a percentage of GDP;TJK;Tajikistan;2008;2008;0.06983;;
GERD;GERD as a percentage of GDP;TJK;Tajikistan;2009;2009;0.08577;;
GERD;GERD as a percentage of GDP;TJK;Tajikistan;2010;2010;0.08914;;
GERD;GERD as a percentage of GDP;TJK;Tajikistan;2011;2011;0.12148;;
GERD;GERD as a percentage of GDP;TJK;Tajikistan;2012;2012;0.11432;;
GERD;GERD as a percentage of GDP;TJK;Tajikistan;2013;2013;0.11851;;
GERD;GERD as a percentage of GDP;TJK;Tajikistan;2014;2014;0.11624;;
GERD;GERD as a percentage of GDP;TJK;Tajikistan;2015;2015;0.1034;;
GERD;GERD as a percentage of GDP;TJK;Tajikistan;2016;2016;0.10622;;
GERD;GERD as a percentage of GDP;TJK;Tajikistan;2017;2017;0.10957;;
GERD;GERD as a percentage of GDP;TJK;Tajikistan;2018;2018;0.09401;;
GERD;GERD as a percentage of GDP;TJK;Tajikistan;2019;2019;0.09367;;
GERD;GERD as a percentage of GDP;TJK;Tajikistan;2020;2020;0.08903;;
GERD;GERD as a percentage of GDP;THA;Thailand;2000;2000;0.24471;;
GERD;GERD as a percentage of GDP;THA;Thailand;2001;2001;0.25231;;
GERD;GERD as a percentage of GDP;THA;Thailand;2002;2002;0.23055;;
GERD;GERD as a percentage of GDP;THA;Thailand;2003;2003;0.24534;;
GERD;GERD as a percentage of GDP;THA;Thailand;2004;2004;0.23828;;
GERD;GERD as a percentage of GDP;THA;Thailand;2005;2005;0.21889;;
GERD;GERD as a percentage of GDP;THA;Thailand;2006;2006;0.23271;;
GERD;GERD as a percentage of GDP;THA;Thailand;2007;2007;0.2008;;
GERD;GERD as a percentage of GDP;THA;Thailand;2008;2008;0.20331;;
GERD;GERD as a percentage of GDP;THA;Thailand;2009;2009;0.23455;;
GERD;GERD as a percentage of GDP;THA;Thailand;2011;2011;0.36146;;
GERD;GERD as a percentage of GDP;THA;Thailand;2013;2013;0.44164;;
GERD;GERD as a percentage of GDP;THA;Thailand;2014;2014;0.47988;;
GERD;GERD as a percentage of GDP;THA;Thailand;2015;2015;0.61609;;
GERD;GERD as a percentage of GDP;THA;Thailand;2016;2016;0.77829;;
GERD;GERD as a percentage of GDP;THA;Thailand;2017;2017;1.00166;;
GERD;GERD as a percentage of GDP;THA;Thailand;2018;2018;1.11406;;
GERD;GERD as a percentage of GDP;THA;Thailand;2019;2019;1.14257;;
GERD;GERD as a percentage of GDP;TTO;Trinidad and Tobago;2000;2000;0.108;;
GERD;GERD as a percentage of GDP;TTO;Trinidad and Tobago;2001;2001;0.10417;;
GERD;GERD as a percentage of GDP;TTO;Trinidad and Tobago;2002;2002;0.13178;;
GERD;GERD as a percentage of GDP;TTO;Trinidad and Tobago;2003;2003;0.11501;;
GERD;GERD as a percentage of GDP;TTO;Trinidad and Tobago;2004;2004;0.11441;;
GERD;GERD as a percentage of GDP;TTO;Trinidad and Tobago;2005;2005;0.11431;;
GERD;GERD as a percentage of GDP;TTO;Trinidad and Tobago;2006;2006;0.07233;;
GERD;GERD as a percentage of GDP;TTO;Trinidad and Tobago;2007;2007;0.05922;;
GERD;GERD as a percentage of GDP;TTO;Trinidad and Tobago;2008;2008;0.03072;;
GERD;GERD as a percentage of GDP;TTO;Trinidad and Tobago;2009;2009;0.05665;;
GERD;GERD as a percentage of GDP;TTO;Trinidad and Tobago;2010;2010;0.04771;;
GERD;GERD as a percentage of GDP;TTO;Trinidad and Tobago;2011;2011;0.04024;;
GERD;GERD as a percentage of GDP;TTO;Trinidad and Tobago;2012;2012;0.04378;;
GERD;GERD as a percentage of GDP;TTO;Trinidad and Tobago;2013;2013;0.05667;;
GERD;GERD as a percentage of GDP;TTO;Trinidad and Tobago;2014;2014;0.08172;;
GERD;GERD as a percentage of GDP;TTO;Trinidad and Tobago;2015;2015;0.08658;;
GERD;GERD as a percentage of GDP;TTO;Trinidad and Tobago;2016;2016;0.09141;;
GERD;GERD as a percentage of GDP;TTO;Trinidad and Tobago;2017;2017;0.09149;;
GERD;GERD as a percentage of GDP;TTO;Trinidad and Tobago;2018;2018;0.08445;;
GERD;GERD as a percentage of GDP;TTO;Trinidad and Tobago;2019;2019;0.06106;;
GERD;GERD as a percentage of GDP;TUN;Tunisia;2002;2002;0.54302;;
GERD;GERD as a percentage of GDP;TUN;Tunisia;2003;2003;0.65044;;
GERD;GERD as a percentage of GDP;TUN;Tunisia;2004;2004;0.73095;;
GERD;GERD as a percentage of GDP;TUN;Tunisia;2005;2005;0.71195;;
GERD;GERD as a percentage of GDP;TUN;Tunisia;2006;2006;0.67729;;
GERD;GERD as a percentage of GDP;TUN;Tunisia;2007;2007;0.6654;;
GERD;GERD as a percentage of GDP;TUN;Tunisia;2008;2008;0.63933;;
GERD;GERD as a percentage of GDP;TUN;Tunisia;2009;2009;0.70644;;
GERD;GERD as a percentage of GDP;TUN;Tunisia;2010;2010;0.65806;;
GERD;GERD as a percentage of GDP;TUN;Tunisia;2011;2011;0.67458;;
GERD;GERD as a percentage of GDP;TUN;Tunisia;2012;2012;0.64937;;
GERD;GERD as a percentage of GDP;TUN;Tunisia;2013;2013;0.6372;;
GERD;GERD as a percentage of GDP;TUN;Tunisia;2014;2014;0.61988;;
GERD;GERD as a percentage of GDP;TUN;Tunisia;2015;2015;0.59413;;
GERD;GERD as a percentage of GDP;TUN;Tunisia;2016;2016;0.56538;;
GERD;GERD as a percentage of GDP;TUN;Tunisia;2017;2017;0.69954;;
GERD;GERD as a percentage of GDP;TUN;Tunisia;2018;2018;0.7184;;
GERD;GERD as a percentage of GDP;TUN;Tunisia;2019;2019;0.74839;;
GERD;GERD as a percentage of GDP;UGA;Uganda;2002;2002;0.36756;;
GERD;GERD as a percentage of GDP;UGA;Uganda;2003;2003;0.25612;;
GERD;GERD as a percentage of GDP;UGA;Uganda;2004;2004;0.26056;;
GERD;GERD as a percentage of GDP;UGA;Uganda;2005;2005;0.21514;;
GERD;GERD as a percentage of GDP;UGA;Uganda;2006;2006;0.30033;;
GERD;GERD as a percentage of GDP;UGA;Uganda;2007;2007;0.38821;;
GERD;GERD as a percentage of GDP;UGA;Uganda;2008;2008;0.32632;;
GERD;GERD as a percentage of GDP;UGA;Uganda;2009;2009;0.25547;;
GERD;GERD as a percentage of GDP;UGA;Uganda;2010;2010;0.3599;;
GERD;GERD as a percentage of GDP;UGA;Uganda;2014;2014;0.14265;;
GERD;GERD as a percentage of GDP;UKR;Ukraine;2000;2000;0.92904;;
GERD;GERD as a percentage of GDP;UKR;Ukraine;2001;2001;0.98944;;
GERD;GERD as a percentage of GDP;UKR;Ukraine;2002;2002;0.96269;;
GERD;GERD as a percentage of GDP;UKR;Ukraine;2003;2003;1.07166;;
GERD;GERD as a percentage of GDP;UKR;Ukraine;2004;2004;1.04392;;
GERD;GERD as a percentage of GDP;UKR;Ukraine;2005;2005;0.99518;;
GERD;GERD as a percentage of GDP;UKR;Ukraine;2006;2006;0.91403;;
GERD;GERD as a percentage of GDP;UKR;Ukraine;2007;2007;0.81869;;
GERD;GERD as a percentage of GDP;UKR;Ukraine;2008;2008;0.80991;;
GERD;GERD as a percentage of GDP;UKR;Ukraine;2009;2009;0.82596;;
GERD;GERD as a percentage of GDP;UKR;Ukraine;2010;2010;0.80279;;
GERD;GERD as a percentage of GDP;UKR;Ukraine;2011;2011;0.7109;;
GERD;GERD as a percentage of GDP;UKR;Ukraine;2012;2012;0.72363;;
GERD;GERD as a percentage of GDP;UKR;Ukraine;2013;2013;0.733;;
GERD;GERD as a percentage of GDP;UKR;Ukraine;2014;2014;0.65034;;
GERD;GERD as a percentage of GDP;UKR;Ukraine;2015;2015;0.61477;;
GERD;GERD as a percentage of GDP;UKR;Ukraine;2016;2016;0.48339;;
GERD;GERD as a percentage of GDP;UKR;Ukraine;2017;2017;0.44879;;
GERD;GERD as a percentage of GDP;UKR;Ukraine;2018;2018;0.47113;;
GERD;GERD as a percentage of GDP;UKR;Ukraine;2019;2019;0.43384;;
GERD;GERD as a percentage of GDP;UKR;Ukraine;2020;2020;0.40608;;
GERD;GERD as a percentage of GDP;URY;Uruguay;2000;2000;0.20925;;
GERD;GERD as a percentage of GDP;URY;Uruguay;2002;2002;0.23818;;
GERD;GERD as a percentage of GDP;URY;Uruguay;2006;2006;0.36539;;
GERD;GERD as a percentage of GDP;URY;Uruguay;2007;2007;0.42472;;
GERD;GERD as a percentage of GDP;URY;Uruguay;2008;2008;0.37973;;
GERD;GERD as a percentage of GDP;URY;Uruguay;2009;2009;0.41252;;
GERD;GERD as a percentage of GDP;URY;Uruguay;2010;2010;0.34115;;
GERD;GERD as a percentage of GDP;URY;Uruguay;2011;2011;0.3487;;
GERD;GERD as a percentage of GDP;URY;Uruguay;2012;2012;0.3276;;
GERD;GERD as a percentage of GDP;URY;Uruguay;2013;2013;0.32113;;
GERD;GERD as a percentage of GDP;URY;Uruguay;2014;2014;0.33579;;
GERD;GERD as a percentage of GDP;URY;Uruguay;2015;2015;0.36446;;
GERD;GERD as a percentage of GDP;URY;Uruguay;2016;2016;0.37598;;
GERD;GERD as a percentage of GDP;URY;Uruguay;2017;2017;0.44849;;
GERD;GERD as a percentage of GDP;URY;Uruguay;2018;2018;0.38673;;
GERD;GERD as a percentage of GDP;URY;Uruguay;2019;2019;0.48302;;
GERD;GERD as a percentage of GDP;MAC;China, Macao Special Administrative Region;2001;2001;0.06224;+;National Estimation
GERD;GERD as a percentage of GDP;MAC;China, Macao Special Administrative Region;2002;2002;0.06957;+;National Estimation
GERD;GERD as a percentage of GDP;MAC;China, Macao Special Administrative Region;2003;2003;0.06244;+;National Estimation
GERD;GERD as a percentage of GDP;MAC;China, Macao Special Administrative Region;2004;2004;0.05344;+;National Estimation
GERD;GERD as a percentage of GDP;MAC;China, Macao Special Administrative Region;2005;2005;0.0876;+;National Estimation
GERD;GERD as a percentage of GDP;MAC;China, Macao Special Administrative Region;2006;2006;0.0829;+;National Estimation
GERD;GERD as a percentage of GDP;MAC;China, Macao Special Administrative Region;2007;2007;0.05684;;
GERD;GERD as a percentage of GDP;MAC;China, Macao Special Administrative Region;2008;2008;0.10106;;
GERD;GERD as a percentage of GDP;MAC;China, Macao Special Administrative Region;2009;2009;0.05407;;
GERD;GERD as a percentage of GDP;MAC;China, Macao Special Administrative Region;2010;2010;0.05012;;
GERD;GERD as a percentage of GDP;MAC;China, Macao Special Administrative Region;2011;2011;0.04427;;
GERD;GERD as a percentage of GDP;MAC;China, Macao Special Administrative Region;2012;2012;0.04789;;
GERD;GERD as a percentage of GDP;MAC;China, Macao Special Administrative Region;2013;2013;0.05117;;
GERD;GERD as a percentage of GDP;MAC;China, Macao Special Administrative Region;2014;2014;0.08776;;
GERD;GERD as a percentage of GDP;MAC;China, Macao Special Administrative Region;2015;2015;0.13649;;
GERD;GERD as a percentage of GDP;MAC;China, Macao Special Administrative Region;2016;2016;0.23492;;
GERD;GERD as a percentage of GDP;MAC;China, Macao Special Administrative Region;2017;2017;0.1719;;
GERD;GERD as a percentage of GDP;MAC;China, Macao Special Administrative Region;2018;2018;0.20079;;
GERD;GERD as a percentage of GDP;MAC;China, Macao Special Administrative Region;2019;2019;0.24666;;
GERD;GERD as a percentage of GDP;MAC;China, Macao Special Administrative Region;2020;2020;0.44897;;
GERD;GERD as a percentage of GDP;SRB;Serbia;2000;2000;0.85424;;
GERD;GERD as a percentage of GDP;SRB;Serbia;2001;2001;0.30401;;
GERD;GERD as a percentage of GDP;SRB;Serbia;2002;2002;0.63968;;
GERD;GERD as a percentage of GDP;SRB;Serbia;2003;2003;0.49138;;
GERD;GERD as a percentage of GDP;SRB;Serbia;2004;2004;0.28953;;
GERD;GERD as a percentage of GDP;SRB;Serbia;2005;2005;0.3953;;
GERD;GERD as a percentage of GDP;SRB;Serbia;2006;2006;0.43985;;
GERD;GERD as a percentage of GDP;SRB;Serbia;2007;2007;0.57877;;
GERD;GERD as a percentage of GDP;SRB;Serbia;2008;2008;0.66966;;
GERD;GERD as a percentage of GDP;SRB;Serbia;2009;2009;0.8173;;
GERD;GERD as a percentage of GDP;SRB;Serbia;2010;2010;0.70228;;
GERD;GERD as a percentage of GDP;SRB;Serbia;2011;2011;0.68334;;
GERD;GERD as a percentage of GDP;SRB;Serbia;2012;2012;0.85316;;
GERD;GERD as a percentage of GDP;SRB;Serbia;2013;2013;0.68367;;
GERD;GERD as a percentage of GDP;SRB;Serbia;2014;2014;0.72309;;
GERD;GERD as a percentage of GDP;SRB;Serbia;2015;2015;0.8109;;
GERD;GERD as a percentage of GDP;SRB;Serbia;2016;2016;0.83822;;
GERD;GERD as a percentage of GDP;SRB;Serbia;2017;2017;0.87238;;
GERD;GERD as a percentage of GDP;SRB;Serbia;2018;2018;0.91891;;
GERD;GERD as a percentage of GDP;SRB;Serbia;2019;2019;0.88667;;
GERD;GERD as a percentage of GDP;SRB;Serbia;2020;2020;0.90595;;
GERD;GERD as a percentage of GDP;MNE;Montenegro;2003;2003;0.79772;;
GERD;GERD as a percentage of GDP;MNE;Montenegro;2004;2004;1.01874;;
GERD;GERD as a percentage of GDP;MNE;Montenegro;2005;2005;0.92443;;
GERD;GERD as a percentage of GDP;MNE;Montenegro;2006;2006;1.22991;;
GERD;GERD as a percentage of GDP;MNE;Montenegro;2007;2007;1.14521;;
GERD;GERD as a percentage of GDP;MNE;Montenegro;2011;2011;0.31485;;
GERD;GERD as a percentage of GDP;MNE;Montenegro;2013;2013;0.37431;;
GERD;GERD as a percentage of GDP;MNE;Montenegro;2014;2014;0.3632;;
GERD;GERD as a percentage of GDP;MNE;Montenegro;2015;2015;0.374;;
GERD;GERD as a percentage of GDP;MNE;Montenegro;2016;2016;0.32454;;
GERD;GERD as a percentage of GDP;MNE;Montenegro;2017;2017;0.34898;;
GERD;GERD as a percentage of GDP;MNE;Montenegro;2018;2018;0.50374;;
GERD;GERD as a percentage of GDP;MNE;Montenegro;2019;2019;0.36328;;
GERD;GERD as a percentage of GDP;DZA;Algeria;2001;2001;0.23028;;
GERD;GERD as a percentage of GDP;DZA;Algeria;2002;2002;0.3664;;
GERD;GERD as a percentage of GDP;DZA;Algeria;2003;2003;0.19623;;
GERD;GERD as a percentage of GDP;DZA;Algeria;2004;2004;0.16357;;
GERD;GERD as a percentage of GDP;DZA;Algeria;2005;2005;0.06604;;
GERD;GERD as a percentage of GDP;DZA;Algeria;2017;2017;0.53432;;
GERD;GERD as a percentage of GDP;BIH;Bosnia and Herzegovina;2003;2003;0.01826;;
GERD;GERD as a percentage of GDP;BIH;Bosnia and Herzegovina;2004;2004;0.0159;;
GERD;GERD as a percentage of GDP;BIH;Bosnia and Herzegovina;2005;2005;0.02697;;
GERD;GERD as a percentage of GDP;BIH;Bosnia and Herzegovina;2006;2006;0.01969;;
GERD;GERD as a percentage of GDP;BIH;Bosnia and Herzegovina;2007;2007;0.02521;;
GERD;GERD as a percentage of GDP;BIH;Bosnia and Herzegovina;2008;2008;0.01842;;
GERD;GERD as a percentage of GDP;BIH;Bosnia and Herzegovina;2009;2009;0.02106;;
GERD;GERD as a percentage of GDP;BIH;Bosnia and Herzegovina;2012;2012;0.26533;;
GERD;GERD as a percentage of GDP;BIH;Bosnia and Herzegovina;2013;2013;0.32132;;
GERD;GERD as a percentage of GDP;BIH;Bosnia and Herzegovina;2014;2014;0.25725;;
GERD;GERD as a percentage of GDP;BIH;Bosnia and Herzegovina;2015;2015;0.2186;;
GERD;GERD as a percentage of GDP;BIH;Bosnia and Herzegovina;2016;2016;0.21594;;
GERD;GERD as a percentage of GDP;BIH;Bosnia and Herzegovina;2017;2017;0.20048;;
GERD;GERD as a percentage of GDP;BIH;Bosnia and Herzegovina;2018;2018;0.19485;;
GERD;GERD as a percentage of GDP;BIH;Bosnia and Herzegovina;2019;2019;0.19264;;
GERD;GERD as a percentage of GDP;BIH;Bosnia and Herzegovina;2020;2020;0.20614;;
GERD;GERD as a percentage of GDP;BWA;Botswana;2005;2005;0.53286;;
GERD;GERD as a percentage of GDP;BWA;Botswana;2012;2012;0.2588;;
GERD;GERD as a percentage of GDP;BWA;Botswana;2013;2013;0.53728;;
GERD;GERD as a percentage of GDP;CHL;Chile;2007;2007;0.30957;;
GERD;GERD as a percentage of GDP;CHL;Chile;2008;2008;0.37497;;
GERD;GERD as a percentage of GDP;CHL;Chile;2009;2009;0.35202;;
GERD;GERD as a percentage of GDP;CHL;Chile;2010;2010;0.32947;;
GERD;GERD as a percentage of GDP;CHL;Chile;2011;2011;0.35144;;
GERD;GERD as a percentage of GDP;CHL;Chile;2012;2012;0.3622;;
GERD;GERD as a percentage of GDP;CHL;Chile;2013;2013;0.3887;;
GERD;GERD as a percentage of GDP;CHL;Chile;2014;2014;0.37503;;
GERD;GERD as a percentage of GDP;CHL;Chile;2015;2015;0.38073;;
GERD;GERD as a percentage of GDP;CHL;Chile;2016;2016;0.36934;;
GERD;GERD as a percentage of GDP;CHL;Chile;2017;2017;0.35593;;
GERD;GERD as a percentage of GDP;CHL;Chile;2018;2018;0.36647;;
GERD;GERD as a percentage of GDP;CHL;Chile;2019;2019;0.34095;;
GERD;GERD as a percentage of GDP;COD;Democratic Republic of the Congo;2004;2004;0.26777;;
GERD;GERD as a percentage of GDP;COD;Democratic Republic of the Congo;2005;2005;0.05799;;
GERD;GERD as a percentage of GDP;COD;Democratic Republic of the Congo;2006;2006;0.06044;;
GERD;GERD as a percentage of GDP;COD;Democratic Republic of the Congo;2007;2007;0.13609;;
GERD;GERD as a percentage of GDP;COD;Democratic Republic of the Congo;2008;2008;0.08253;;
GERD;GERD as a percentage of GDP;COD;Democratic Republic of the Congo;2009;2009;0.07822;;
GERD;GERD as a percentage of GDP;COD;Democratic Republic of the Congo;2015;2015;0.40638;;
GERD;GERD as a percentage of GDP;ETH;Ethiopia;2005;2005;0.17917;;
GERD;GERD as a percentage of GDP;ETH;Ethiopia;2007;2007;0.17089;;
GERD;GERD as a percentage of GDP;ETH;Ethiopia;2010;2010;0.24137;;
GERD;GERD as a percentage of GDP;ETH;Ethiopia;2013;2013;0.60474;;
GERD;GERD as a percentage of GDP;ETH;Ethiopia;2017;2017;0.27437;;
GERD;GERD as a percentage of GDP;GAB;Gabon;2007;2007;0.41633;;
GERD;GERD as a percentage of GDP;GAB;Gabon;2008;2008;0.5109;;
GERD;GERD as a percentage of GDP;GAB;Gabon;2009;2009;0.57924;;
GERD;GERD as a percentage of GDP;GRL;Greenland;2001;2001;0.52741;+;National Estimation
GERD;GERD as a percentage of GDP;GRL;Greenland;2002;2002;0.55628;;
GERD;GERD as a percentage of GDP;GRL;Greenland;2003;2003;0.50804;+;National Estimation
GERD;GERD as a percentage of GDP;GRL;Greenland;2004;2004;0.64608;;
GERD;GERD as a percentage of GDP;IDN;Indonesia;2000;2000;0.06769;;
GERD;GERD as a percentage of GDP;IDN;Indonesia;2001;2001;0.04756;;
GERD;GERD as a percentage of GDP;IDN;Indonesia;2009;2009;0.08332;+;National Estimation
GERD;GERD as a percentage of GDP;IDN;Indonesia;2013;2013;0.0847;+;National Estimation
GERD;GERD as a percentage of GDP;IDN;Indonesia;2016;2016;0.24535;;
GERD;GERD as a percentage of GDP;IDN;Indonesia;2017;2017;0.23805;;
GERD;GERD as a percentage of GDP;IDN;Indonesia;2018;2018;0.22632;;
GERD;GERD as a percentage of GDP;IDN;Indonesia;2019;2019;0.2713;;
GERD;GERD as a percentage of GDP;IDN;Indonesia;2020;2020;0.28084;;
GERD;GERD as a percentage of GDP;KGZ;Kyrgyzstan;2000;2000;0.15637;;
GERD;GERD as a percentage of GDP;KGZ;Kyrgyzstan;2001;2001;0.17189;;
GERD;GERD as a percentage of GDP;KGZ;Kyrgyzstan;2002;2002;0.1981;;
GERD;GERD as a percentage of GDP;KGZ;Kyrgyzstan;2003;2003;0.22272;;
GERD;GERD as a percentage of GDP;KGZ;Kyrgyzstan;2004;2004;0.19926;;
GERD;GERD as a percentage of GDP;KGZ;Kyrgyzstan;2005;2005;0.19861;;
GERD;GERD as a percentage of GDP;KGZ;Kyrgyzstan;2006;2006;0.23014;;
GERD;GERD as a percentage of GDP;KGZ;Kyrgyzstan;2007;2007;0.23425;;
GERD;GERD as a percentage of GDP;KGZ;Kyrgyzstan;2008;2008;0.19017;;
GERD;GERD as a percentage of GDP;KGZ;Kyrgyzstan;2009;2009;0.15997;;
