INDICATOR;Indicator;Code;Country;Year;Time;Value;Flag Codes;Flags
RPMI;Researchers per million inhabitants (FTE);VEN;Venezuela (Bolivarian Republic of);2011;2011;232.62356;;
RPMI;Researchers per million inhabitants (FTE);VEN;Venezuela (Bolivarian Republic of);2012;2012;295.83625;;
RPMI;Researchers per million inhabitants (FTE);VEN;Venezuela (Bolivarian Republic of);2013;2013;363.7885;;
RPMI;Researchers per million inhabitants (FTE);VEN;Venezuela (Bolivarian Republic of);2014;2014;272.67612;;
RPMI;Researchers per million inhabitants (FTE);VEN;Venezuela (Bolivarian Republic of);2015;2015;248.92103;;
RPMI;Researchers per million inhabitants (FTE);VEN;Venezuela (Bolivarian Republic of);2016;2016;300.25538;;
RPMI;Researchers per million inhabitants (FTE);VEN;Venezuela (Bolivarian Republic of);2019;2019;237.13145;;
RPMI;Researchers per million inhabitants (FTE);VEN;Venezuela (Bolivarian Republic of);2020;2020;291.14564;;
RPMI;Researchers per million inhabitants (FTE);ZMB;Zambia;2008;2008;41.71683;;
RPMI;Researchers per million inhabitants (FTE);MAC;China, Macao Special Administrative Region;2001;2001;260.99585;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);MAC;China, Macao Special Administrative Region;2002;2002;233.94627;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);MAC;China, Macao Special Administrative Region;2003;2003;319.23332;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);MAC;China, Macao Special Administrative Region;2004;2004;518.23909;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);MAC;China, Macao Special Administrative Region;2005;2005;616.12317;;
RPMI;Researchers per million inhabitants (FTE);MAC;China, Macao Special Administrative Region;2006;2006;556.09671;;
RPMI;Researchers per million inhabitants (FTE);MAC;China, Macao Special Administrative Region;2007;2007;387.90036;;
RPMI;Researchers per million inhabitants (FTE);MAC;China, Macao Special Administrative Region;2008;2008;388.55754;;
RPMI;Researchers per million inhabitants (FTE);MAC;China, Macao Special Administrative Region;2009;2009;569.71884;;
RPMI;Researchers per million inhabitants (FTE);MAC;China, Macao Special Administrative Region;2010;2010;649.847;;
RPMI;Researchers per million inhabitants (FTE);MAC;China, Macao Special Administrative Region;2011;2011;610.53098;;
RPMI;Researchers per million inhabitants (FTE);MAC;China, Macao Special Administrative Region;2012;2012;736.65119;;
RPMI;Researchers per million inhabitants (FTE);MAC;China, Macao Special Administrative Region;2013;2013;913.27602;;
RPMI;Researchers per million inhabitants (FTE);MAC;China, Macao Special Administrative Region;2014;2014;1031.46687;;
RPMI;Researchers per million inhabitants (FTE);MAC;China, Macao Special Administrative Region;2015;2015;1276.89058;;
RPMI;Researchers per million inhabitants (FTE);MAC;China, Macao Special Administrative Region;2016;2016;2648.29416;;
RPMI;Researchers per million inhabitants (FTE);MAC;China, Macao Special Administrative Region;2017;2017;3227.40402;;
RPMI;Researchers per million inhabitants (FTE);MAC;China, Macao Special Administrative Region;2018;2018;3543.20632;;
RPMI;Researchers per million inhabitants (FTE);MAC;China, Macao Special Administrative Region;2019;2019;3724.31669;;
RPMI;Researchers per million inhabitants (FTE);MAC;China, Macao Special Administrative Region;2020;2020;3989.52775;;
RPMI;Researchers per million inhabitants (FTE);SRB;Serbia;2007;2007;1195.5864;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);SRB;Serbia;2008;2008;1360.36615;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);SRB;Serbia;2009;2009;1429.36933;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);SRB;Serbia;2010;2010;1514.84186;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);SRB;Serbia;2011;2011;1624.00859;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);SRB;Serbia;2012;2012;1643.3742;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);SRB;Serbia;2013;2013;1726.97302;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);SRB;Serbia;2014;2014;1830.99247;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);SRB;Serbia;2015;2015;2071.21672;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);SRB;Serbia;2016;2016;2132.77271;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);SRB;Serbia;2017;2017;2079.19966;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);SRB;Serbia;2018;2018;2087.21892;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);SRB;Serbia;2019;2019;2098.44363;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);SRB;Serbia;2020;2020;2167.11026;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);DZA;Algeria;2005;2005;168.71935;;
RPMI;Researchers per million inhabitants (FTE);DZA;Algeria;2017;2017;819.3427;;
RPMI;Researchers per million inhabitants (FTE);ASM;American Samoa;2002;2002;84.63101;;
RPMI;Researchers per million inhabitants (FTE);ASM;American Samoa;2003;2003;403.33423;;
RPMI;Researchers per million inhabitants (FTE);ASM;American Samoa;2004;2004;150.80176;;
RPMI;Researchers per million inhabitants (FTE);ASM;American Samoa;2005;2005;100.73537;;
RPMI;Researchers per million inhabitants (FTE);BIH;Bosnia and Herzegovina;2003;2003;61.59419;;
RPMI;Researchers per million inhabitants (FTE);BIH;Bosnia and Herzegovina;2004;2004;63.42766;;
RPMI;Researchers per million inhabitants (FTE);BIH;Bosnia and Herzegovina;2005;2005;67.1423;;
RPMI;Researchers per million inhabitants (FTE);BIH;Bosnia and Herzegovina;2006;2006;178.23305;;
RPMI;Researchers per million inhabitants (FTE);BIH;Bosnia and Herzegovina;2007;2007;198.03677;;
RPMI;Researchers per million inhabitants (FTE);BIH;Bosnia and Herzegovina;2012;2012;160.13994;;
RPMI;Researchers per million inhabitants (FTE);BIH;Bosnia and Herzegovina;2013;2013;233.86738;;
RPMI;Researchers per million inhabitants (FTE);BIH;Bosnia and Herzegovina;2014;2014;292.38061;;
RPMI;Researchers per million inhabitants (FTE);BIH;Bosnia and Herzegovina;2015;2015;365.22839;;
RPMI;Researchers per million inhabitants (FTE);BIH;Bosnia and Herzegovina;2016;2016;419.99063;;
RPMI;Researchers per million inhabitants (FTE);BIH;Bosnia and Herzegovina;2017;2017;485.42082;;
RPMI;Researchers per million inhabitants (FTE);BIH;Bosnia and Herzegovina;2018;2018;471.2501;;
RPMI;Researchers per million inhabitants (FTE);BIH;Bosnia and Herzegovina;2019;2019;460.03635;;
RPMI;Researchers per million inhabitants (FTE);BIH;Bosnia and Herzegovina;2020;2020;451.9908;;
RPMI;Researchers per million inhabitants (FTE);BFA;Burkina Faso;2010;2010;47.57672;;
RPMI;Researchers per million inhabitants (FTE);KHM;Cambodia;2002;2002;17.64162;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);KHM;Cambodia;2015;2015;30.36704;;
RPMI;Researchers per million inhabitants (FTE);CPV;Cabo Verde;2001;2001;103.27994;;
RPMI;Researchers per million inhabitants (FTE);CPV;Cabo Verde;2002;2002;135.45516;;
RPMI;Researchers per million inhabitants (FTE);CPV;Cabo Verde;2011;2011;50.11456;;
RPMI;Researchers per million inhabitants (FTE);CPV;Cabo Verde;2014;2014;123.48752;;
RPMI;Researchers per million inhabitants (FTE);CHL;Chile;2007;2007;335.80614;;
RPMI;Researchers per million inhabitants (FTE);CHL;Chile;2008;2008;356.65448;;
RPMI;Researchers per million inhabitants (FTE);CHL;Chile;2009;2009;287.75;;
RPMI;Researchers per million inhabitants (FTE);CHL;Chile;2010;2010;318.82717;;
RPMI;Researchers per million inhabitants (FTE);CHL;Chile;2011;2011;352.70683;;
RPMI;Researchers per million inhabitants (FTE);CHL;Chile;2012;2012;390.68244;;
RPMI;Researchers per million inhabitants (FTE);CHL;Chile;2013;2013;335.36674;;
RPMI;Researchers per million inhabitants (FTE);CHL;Chile;2014;2014;427.12188;;
RPMI;Researchers per million inhabitants (FTE);CHL;Chile;2015;2015;454.95945;;
RPMI;Researchers per million inhabitants (FTE);CHL;Chile;2016;2016;493.45864;;
RPMI;Researchers per million inhabitants (FTE);CHL;Chile;2017;2017;492.62094;;
RPMI;Researchers per million inhabitants (FTE);CHL;Chile;2018;2018;523.46298;;
RPMI;Researchers per million inhabitants (FTE);CHL;Chile;2019;2019;510.30934;;
RPMI;Researchers per million inhabitants (FTE);CHN;China;2000;2000;538.57781;;
RPMI;Researchers per million inhabitants (FTE);CHN;China;2001;2001;571.71041;;
RPMI;Researchers per million inhabitants (FTE);CHN;China;2002;2002;619.97445;;
RPMI;Researchers per million inhabitants (FTE);CHN;China;2003;2003;655.44415;;
RPMI;Researchers per million inhabitants (FTE);CHN;China;2004;2004;700.0701;;
RPMI;Researchers per million inhabitants (FTE);CHN;China;2005;2005;840.6356;;
RPMI;Researchers per million inhabitants (FTE);CHN;China;2006;2006;914.33689;;
RPMI;Researchers per million inhabitants (FTE);CHN;China;2007;2007;1057.4944;;
RPMI;Researchers per million inhabitants (FTE);CHN;China;2008;2008;1176.45974;;
RPMI;Researchers per million inhabitants (FTE);CHN;China;2009;2009;846.55957;;
RPMI;Researchers per million inhabitants (FTE);CHN;China;2010;2010;884.59337;;
RPMI;Researchers per million inhabitants (FTE);CHN;China;2011;2011;957.56503;;
RPMI;Researchers per million inhabitants (FTE);CHN;China;2012;2012;1014.31188;;
RPMI;Researchers per million inhabitants (FTE);CHN;China;2013;2013;1066.20984;;
RPMI;Researchers per million inhabitants (FTE);CHN;China;2014;2014;1089.19646;;
RPMI;Researchers per million inhabitants (FTE);CHN;China;2015;2015;1150.81931;;
RPMI;Researchers per million inhabitants (FTE);CHN;China;2016;2016;1196.68794;;
RPMI;Researchers per million inhabitants (FTE);CHN;China;2017;2017;1224.7822;;
RPMI;Researchers per million inhabitants (FTE);CHN;China;2018;2018;1307.12128;;
RPMI;Researchers per million inhabitants (FTE);CHN;China;2019;2019;1471.25387;;
RPMI;Researchers per million inhabitants (FTE);CHN;China;2020;2020;1584.86509;;
RPMI;Researchers per million inhabitants (FTE);CIV;Côte d'Ivoire;2005;2005;69.13831;;
RPMI;Researchers per million inhabitants (FTE);FRO;Faeroe Islands;2003;2003;1813.12194;;
RPMI;Researchers per million inhabitants (FTE);GHA;Ghana;2007;2007;17.0833;;
RPMI;Researchers per million inhabitants (FTE);GHA;Ghana;2010;2010;37.95861;;
RPMI;Researchers per million inhabitants (FTE);GHA;Ghana;2015;2015;89.11206;;
RPMI;Researchers per million inhabitants (FTE);GRL;Greenland;2001;2001;536.15495;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);GRL;Greenland;2002;2002;539.65108;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);GRL;Greenland;2003;2003;647.175;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);GRL;Greenland;2004;2004;701.71119;;
RPMI;Researchers per million inhabitants (FTE);IDN;Indonesia;2000;2000;212.67641;;
RPMI;Researchers per million inhabitants (FTE);IDN;Indonesia;2001;2001;199.23758;;
RPMI;Researchers per million inhabitants (FTE);IDN;Indonesia;2009;2009;89.4684;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);IDN;Indonesia;2016;2016;178.87539;;
RPMI;Researchers per million inhabitants (FTE);IDN;Indonesia;2017;2017;215.19041;;
RPMI;Researchers per million inhabitants (FTE);IDN;Indonesia;2018;2018;215.99355;;
RPMI;Researchers per million inhabitants (FTE);IDN;Indonesia;2019;2019;388.03617;;
RPMI;Researchers per million inhabitants (FTE);IDN;Indonesia;2020;2020;395.66628;;
RPMI;Researchers per million inhabitants (FTE);IRN;Iran (Islamic Republic of);2006;2006;716.40808;;
RPMI;Researchers per million inhabitants (FTE);IRN;Iran (Islamic Republic of);2008;2008;752.46181;;
RPMI;Researchers per million inhabitants (FTE);IRN;Iran (Islamic Republic of);2009;2009;716.57342;;
RPMI;Researchers per million inhabitants (FTE);IRN;Iran (Islamic Republic of);2010;2010;743.10098;;
RPMI;Researchers per million inhabitants (FTE);IRN;Iran (Islamic Republic of);2012;2012;697.06229;;
RPMI;Researchers per million inhabitants (FTE);IRN;Iran (Islamic Republic of);2013;2013;679.38896;;
RPMI;Researchers per million inhabitants (FTE);IRN;Iran (Islamic Republic of);2015;2015;825.2793;;
RPMI;Researchers per million inhabitants (FTE);IRN;Iran (Islamic Republic of);2017;2017;1474.91351;;
RPMI;Researchers per million inhabitants (FTE);IRN;Iran (Islamic Republic of);2019;2019;1659.45626;;
RPMI;Researchers per million inhabitants (FTE);IRQ;Iraq;2007;2007;377.51805;;
RPMI;Researchers per million inhabitants (FTE);IRQ;Iraq;2008;2008;391.46408;;
RPMI;Researchers per million inhabitants (FTE);IRQ;Iraq;2009;2009;415.83311;;
RPMI;Researchers per million inhabitants (FTE);IRQ;Iraq;2010;2010;432.01568;;
RPMI;Researchers per million inhabitants (FTE);IRQ;Iraq;2011;2011;441.29756;;
RPMI;Researchers per million inhabitants (FTE);IRQ;Iraq;2014;2014;69.56885;;
RPMI;Researchers per million inhabitants (FTE);IRQ;Iraq;2015;2015;65.81003;;
RPMI;Researchers per million inhabitants (FTE);IRQ;Iraq;2016;2016;64.76253;;
RPMI;Researchers per million inhabitants (FTE);IRQ;Iraq;2017;2017;105.92266;;
RPMI;Researchers per million inhabitants (FTE);IRQ;Iraq;2018;2018;111.13687;;
RPMI;Researchers per million inhabitants (FTE);IRQ;Iraq;2019;2019;122.57941;;
RPMI;Researchers per million inhabitants (FTE);IRQ;Iraq;2020;2020;141.41938;;
RPMI;Researchers per million inhabitants (FTE);KEN;Kenya;2007;2007;54.39476;;
RPMI;Researchers per million inhabitants (FTE);KEN;Kenya;2010;2010;221.38592;;
RPMI;Researchers per million inhabitants (FTE);MWI;Malawi;2007;2007;30.40818;;
RPMI;Researchers per million inhabitants (FTE);MWI;Malawi;2010;2010;50.3521;;
RPMI;Researchers per million inhabitants (FTE);MLI;Mali;2006;2006;38.85369;;
RPMI;Researchers per million inhabitants (FTE);MLI;Mali;2010;2010;29.40326;;
RPMI;Researchers per million inhabitants (FTE);MLI;Mali;2015;2015;30.84218;;
RPMI;Researchers per million inhabitants (FTE);MLI;Mali;2017;2017;32.86062;;
RPMI;Researchers per million inhabitants (FTE);MLI;Mali;2019;2019;58.31205;;
RPMI;Researchers per million inhabitants (FTE);MAR;Morocco;2006;2006;648.34298;;
RPMI;Researchers per million inhabitants (FTE);MAR;Morocco;2007;2007;640.61768;;
RPMI;Researchers per million inhabitants (FTE);MAR;Morocco;2008;2008;656.47094;;
RPMI;Researchers per million inhabitants (FTE);MAR;Morocco;2010;2010;719.77615;;
RPMI;Researchers per million inhabitants (FTE);MAR;Morocco;2011;2011;845.40676;;
RPMI;Researchers per million inhabitants (FTE);MAR;Morocco;2012;2012;850.27811;;
RPMI;Researchers per million inhabitants (FTE);MAR;Morocco;2014;2014;1024.35348;;
RPMI;Researchers per million inhabitants (FTE);MAR;Morocco;2016;2016;1073.54029;;
RPMI;Researchers per million inhabitants (FTE);NGA;Nigeria;2007;2007;38.78981;;
RPMI;Researchers per million inhabitants (FTE);PSE;Palestine;2007;2007;74.53826;;
RPMI;Researchers per million inhabitants (FTE);PSE;Palestine;2008;2008;94.12243;;
RPMI;Researchers per million inhabitants (FTE);PSE;Palestine;2009;2009;143.26611;;
RPMI;Researchers per million inhabitants (FTE);PSE;Palestine;2010;2010;323.50083;;
RPMI;Researchers per million inhabitants (FTE);PSE;Palestine;2013;2013;575.10944;;
RPMI;Researchers per million inhabitants (FTE);PRI;Puerto Rico;2013;2013;273.98371;;
RPMI;Researchers per million inhabitants (FTE);PRI;Puerto Rico;2015;2015;348.36426;;
RPMI;Researchers per million inhabitants (FTE);SEN;Senegal;2006;2006;264.53427;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);SEN;Senegal;2007;2007;280.3951;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);SEN;Senegal;2008;2008;377.09394;;
RPMI;Researchers per million inhabitants (FTE);SEN;Senegal;2010;2010;369.06021;;
RPMI;Researchers per million inhabitants (FTE);SEN;Senegal;2015;2015;564.33948;;
RPMI;Researchers per million inhabitants (FTE);SYC;Seychelles;2005;2005;146.64741;;
RPMI;Researchers per million inhabitants (FTE);LKA;Sri Lanka;2000;2000;135.10778;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);LKA;Sri Lanka;2004;2004;138.18429;;
RPMI;Researchers per million inhabitants (FTE);LKA;Sri Lanka;2006;2006;93.06471;;
RPMI;Researchers per million inhabitants (FTE);LKA;Sri Lanka;2008;2008;98.67902;;
RPMI;Researchers per million inhabitants (FTE);LKA;Sri Lanka;2010;2010;105.6178;;
RPMI;Researchers per million inhabitants (FTE);LKA;Sri Lanka;2013;2013;110.14833;;
RPMI;Researchers per million inhabitants (FTE);LKA;Sri Lanka;2014;2014;98.94889;;
RPMI;Researchers per million inhabitants (FTE);LKA;Sri Lanka;2015;2015;105.988;;
RPMI;Researchers per million inhabitants (FTE);LKA;Sri Lanka;2016;2016;106.84467;;
RPMI;Researchers per million inhabitants (FTE);LKA;Sri Lanka;2017;2017;106.39893;;
RPMI;Researchers per million inhabitants (FTE);LKA;Sri Lanka;2018;2018;105.61143;;
RPMI;Researchers per million inhabitants (FTE);TGO;Togo;2003;2003;26.63846;;
RPMI;Researchers per million inhabitants (FTE);TGO;Togo;2004;2004;25.05594;;
RPMI;Researchers per million inhabitants (FTE);TGO;Togo;2005;2005;33.14539;;
RPMI;Researchers per million inhabitants (FTE);TGO;Togo;2006;2006;23.59931;;
RPMI;Researchers per million inhabitants (FTE);TGO;Togo;2007;2007;36.48427;;
RPMI;Researchers per million inhabitants (FTE);TGO;Togo;2010;2010;34.30567;;
RPMI;Researchers per million inhabitants (FTE);TGO;Togo;2011;2011;34.45603;;
RPMI;Researchers per million inhabitants (FTE);TGO;Togo;2012;2012;35.78489;;
RPMI;Researchers per million inhabitants (FTE);TGO;Togo;2014;2014;38.04847;;
RPMI;Researchers per million inhabitants (FTE);TGO;Togo;2015;2015;36.13195;;
RPMI;Researchers per million inhabitants (FTE);TGO;Togo;2016;2016;32.17731;;
RPMI;Researchers per million inhabitants (FTE);TGO;Togo;2017;2017;38.75703;;
RPMI;Researchers per million inhabitants (FTE);TGO;Togo;2018;2018;48.05369;;
RPMI;Researchers per million inhabitants (FTE);TGO;Togo;2019;2019;46.85385;;
RPMI;Researchers per million inhabitants (FTE);TGO;Togo;2020;2020;45.63868;;
RPMI;Researchers per million inhabitants (FTE);VNM;Viet Nam;2002;2002;114.40569;;
RPMI;Researchers per million inhabitants (FTE);VNM;Viet Nam;2013;2013;679.46269;;
RPMI;Researchers per million inhabitants (FTE);VNM;Viet Nam;2015;2015;678.56047;;
RPMI;Researchers per million inhabitants (FTE);VNM;Viet Nam;2017;2017;707.74357;;
RPMI;Researchers per million inhabitants (FTE);VNM;Viet Nam;2019;2019;756.69092;;
RPMI;Researchers per million inhabitants (FTE);KAZ;Kazakhstan;2007;2007;406.56972;;
RPMI;Researchers per million inhabitants (FTE);KAZ;Kazakhstan;2008;2008;376.49437;;
RPMI;Researchers per million inhabitants (FTE);KAZ;Kazakhstan;2009;2009;348.62542;;
RPMI;Researchers per million inhabitants (FTE);KAZ;Kazakhstan;2010;2010;370.53265;;
RPMI;Researchers per million inhabitants (FTE);KAZ;Kazakhstan;2011;2011;385.91519;;
RPMI;Researchers per million inhabitants (FTE);KAZ;Kazakhstan;2012;2012;612.18307;;
RPMI;Researchers per million inhabitants (FTE);KAZ;Kazakhstan;2013;2013;737.22035;;
RPMI;Researchers per million inhabitants (FTE);KAZ;Kazakhstan;2014;2014;798.6654;;
RPMI;Researchers per million inhabitants (FTE);KAZ;Kazakhstan;2015;2015;777.14475;;
RPMI;Researchers per million inhabitants (FTE);KAZ;Kazakhstan;2016;2016;693.6834;;
RPMI;Researchers per million inhabitants (FTE);KAZ;Kazakhstan;2017;2017;666.14974;;
RPMI;Researchers per million inhabitants (FTE);KAZ;Kazakhstan;2018;2018;666.9353;;
RPMI;Researchers per million inhabitants (FTE);KAZ;Kazakhstan;2019;2019;636.93213;;
RPMI;Researchers per million inhabitants (FTE);KAZ;Kazakhstan;2020;2020;689.25824;;
RPMI;Researchers per million inhabitants (FTE);KAZ;Kazakhstan;2021;2021;629.85122;;
RPMI;Researchers per million inhabitants (FTE);GMB;Gambia;2008;2008;91.7548;;
RPMI;Researchers per million inhabitants (FTE);GMB;Gambia;2009;2009;102.85707;;
RPMI;Researchers per million inhabitants (FTE);GMB;Gambia;2011;2011;31.70743;;
RPMI;Researchers per million inhabitants (FTE);GMB;Gambia;2018;2018;52.89256;;
RPMI;Researchers per million inhabitants (FTE);MNE;Montenegro;2011;2011;649.79929;;
RPMI;Researchers per million inhabitants (FTE);MNE;Montenegro;2013;2013;645.01193;;
RPMI;Researchers per million inhabitants (FTE);MNE;Montenegro;2014;2014;671.83174;;
RPMI;Researchers per million inhabitants (FTE);MNE;Montenegro;2015;2015;834.61997;;
RPMI;Researchers per million inhabitants (FTE);MNE;Montenegro;2016;2016;715.80706;;
RPMI;Researchers per million inhabitants (FTE);MNE;Montenegro;2017;2017;702.71829;;
RPMI;Researchers per million inhabitants (FTE);MNE;Montenegro;2018;2018;762.9709;;
RPMI;Researchers per million inhabitants (FTE);MNE;Montenegro;2019;2019;746.83075;;
RPMI;Researchers per million inhabitants (FTE);OMN;Oman;2011;2011;148.75852;+;National Estimation
RPMI;Researchers per million inhabitants (FTE);OMN;Oman;2012;2012;172.55775;;
RPMI;Researchers per million inhabitants (FTE);OMN;Oman;2013;2013;132.07693;;
RPMI;Researchers per million inhabitants (FTE);OMN;Oman;2014;2014;177.91253;;
RPMI;Researchers per million inhabitants (FTE);OMN;Oman;2015;2015;212.53692;;
RPMI;Researchers per million inhabitants (FTE);OMN;Oman;2016;2016;239.80297;;
RPMI;Researchers per million inhabitants (FTE);OMN;Oman;2017;2017;242.41051;;
RPMI;Researchers per million inhabitants (FTE);OMN;Oman;2018;2018;281.16111;;
RPMI;Researchers per million inhabitants (FTE);OMN;Oman;2019;2019;354.87939;;
RPMI;Researchers per million inhabitants (FTE);OMN;Oman;2020;2020;334.91585;;
RPMI;Researchers per million inhabitants (FTE);UZB;Uzbekistan;2000;2000;662.25393;;
RPMI;Researchers per million inhabitants (FTE);UZB;Uzbekistan;2001;2001;614.61104;;
RPMI;Researchers per million inhabitants (FTE);UZB;Uzbekistan;2002;2002;630.40868;;
RPMI;Researchers per million inhabitants (FTE);UZB;Uzbekistan;2003;2003;588.33122;;
RPMI;Researchers per million inhabitants (FTE);UZB;Uzbekistan;2004;2004;578.38896;;
RPMI;Researchers per million inhabitants (FTE);UZB;Uzbekistan;2005;2005;632.7809;;
RPMI;Researchers per million inhabitants (FTE);UZB;Uzbekistan;2006;2006;565.66032;;
RPMI;Researchers per million inhabitants (FTE);UZB;Uzbekistan;2007;2007;556.9256;;
RPMI;Researchers per million inhabitants (FTE);UZB;Uzbekistan;2008;2008;580.41085;;
RPMI;Researchers per million inhabitants (FTE);UZB;Uzbekistan;2009;2009;572.98176;;
RPMI;Researchers per million inhabitants (FTE);UZB;Uzbekistan;2010;2010;544.95896;;
RPMI;Researchers per million inhabitants (FTE);UZB;Uzbekistan;2011;2011;574.80051;;
RPMI;Researchers per million inhabitants (FTE);UZB;Uzbekistan;2012;2012;513.08323;;
RPMI;Researchers per million inhabitants (FTE);UZB;Uzbekistan;2013;2013;507.03862;;
RPMI;Researchers per million inhabitants (FTE);UZB;Uzbekistan;2014;2014;501.24254;;
RPMI;Researchers per million inhabitants (FTE);UZB;Uzbekistan;2015;2015;497.42064;;
RPMI;Researchers per million inhabitants (FTE);UZB;Uzbekistan;2016;2016;506.04688;;
RPMI;Researchers per million inhabitants (FTE);UZB;Uzbekistan;2017;2017;495.5728;;
RPMI;Researchers per million inhabitants (FTE);UZB;Uzbekistan;2018;2018;476.17883;;
RPMI;Researchers per million inhabitants (FTE);UZB;Uzbekistan;2019;2019;417.99826;;
RPMI;Researchers per million inhabitants (FTE);UZB;Uzbekistan;2020;2020;423.94197;;
RPMI;Researchers per million inhabitants (FTE);TZA;United Republic of Tanzania;2010;2010;36.07047;;
RPMI;Researchers per million inhabitants (FTE);TZA;United Republic of Tanzania;2013;2013;19.15202;;
RPMI;Researchers per million inhabitants (FTE);ZWE;Zimbabwe;2012;2012;99.5185;;
RPMI;Researchers per million inhabitants (FTE);AGO;Angola;2011;2011;47.48012;;
RPMI;Researchers per million inhabitants (FTE);AGO;Angola;2016;2016;18.81599;;
RPMI;Researchers per million inhabitants (FTE);UGA;Uganda;2010;2010;38.93837;;
RPMI;Researchers per million inhabitants (FTE);UGA;Uganda;2014;2014;27.84496;;
RPMI;Researchers per million inhabitants (FTE);MUS;Mauritius;2012;2012;181.81267;;
RPMI;Researchers per million inhabitants (FTE);MUS;Mauritius;2018;2018;473.85267;;
RPMI;Researchers per million inhabitants (FTE);MUS;Mauritius;2019;2019;551.29372;;
RPMI;Researchers per million inhabitants (FTE);MUS;Mauritius;2020;2020;563.91181;;
RPMI;Researchers per million inhabitants (FTE);GEO;Georgia;2013;2013;566.35449;;
RPMI;Researchers per million inhabitants (FTE);GEO;Georgia;2014;2014;1059.47472;;
RPMI;Researchers per million inhabitants (FTE);GEO;Georgia;2015;2015;1280.46364;;
RPMI;Researchers per million inhabitants (FTE);GEO;Georgia;2016;2016;1306.59079;;
RPMI;Researchers per million inhabitants (FTE);GEO;Georgia;2017;2017;1307.40616;;
RPMI;Researchers per million inhabitants (FTE);GEO;Georgia;2018;2018;1463.77339;;
RPMI;Researchers per million inhabitants (FTE);GEO;Georgia;2019;2019;1698.8502;;
RPMI;Researchers per million inhabitants (FTE);GEO;Georgia;2020;2020;1712.44523;;
RPMI;Researchers per million inhabitants (FTE);BHR;Bahrain;2014;2014;368.99126;;
RPMI;Researchers per million inhabitants (FTE);BWA;Botswana;2012;2012;172.43949;;
RPMI;Researchers per million inhabitants (FTE);BWA;Botswana;2013;2013;185.20781;;
RPMI;Researchers per million inhabitants (FTE);QAT;Qatar;2012;2012;548.00091;;
RPMI;Researchers per million inhabitants (FTE);QAT;Qatar;2015;2015;583.9826;;
RPMI;Researchers per million inhabitants (FTE);QAT;Qatar;2018;2018;577.34853;;
RPMI;Researchers per million inhabitants (FTE);40520;Latin America and the Caribbean;2000;2000;239.6035;;
RPMI;Researchers per million inhabitants (FTE);40520;Latin America and the Caribbean;2001;2001;254.70707;;
RPMI;Researchers per million inhabitants (FTE);40520;Latin America and the Caribbean;2002;2002;289.2329;;
RPMI;Researchers per million inhabitants (FTE);40520;Latin America and the Caribbean;2003;2003;303.11832;;
RPMI;Researchers per million inhabitants (FTE);40520;Latin America and the Caribbean;2004;2004;337.14654;;
RPMI;Researchers per million inhabitants (FTE);40520;Latin America and the Caribbean;2005;2005;357.42319;;
RPMI;Researchers per million inhabitants (FTE);40520;Latin America and the Caribbean;2006;2006;361.42838;;
RPMI;Researchers per million inhabitants (FTE);40520;Latin America and the Caribbean;2007;2007;373.81787;;
RPMI;Researchers per million inhabitants (FTE);40520;Latin America and the Caribbean;2008;2008;391.24561;;
RPMI;Researchers per million inhabitants (FTE);40520;Latin America and the Caribbean;2009;2009;410.42524;;
RPMI;Researchers per million inhabitants (FTE);40520;Latin America and the Caribbean;2010;2010;430.3621;;
RPMI;Researchers per million inhabitants (FTE);40520;Latin America and the Caribbean;2011;2011;455.82842;;
RPMI;Researchers per million inhabitants (FTE);40520;Latin America and the Caribbean;2012;2012;459.35702;;
RPMI;Researchers per million inhabitants (FTE);40520;Latin America and the Caribbean;2013;2013;479.81819;;
RPMI;Researchers per million inhabitants (FTE);40520;Latin America and the Caribbean;2014;2014;498.73323;;
RPMI;Researchers per million inhabitants (FTE);40520;Latin America and the Caribbean;2015;2015;526.77939;;
